1.835410594940185547e-01,7.846254825455501305e+03,4.685879333204927207e+03,1.424112854003905966e+02
2.347738742828369141e-01,6.625227073420320266e+03,4.777245855093303362e+03,2.071184692382811932e+02
2.624232769012451172e-01,8.780936004636703728e+03,4.782202491255901805e+03,1.005046569824218977e+03
1.996784210205078125e-01,8.140710259555692573e+03,4.790704430706321546e+03,8.544764404296875000e+02
2.681250572204589844e-01,8.208975895624887926e+03,4.859603181178244995e+03,1.303572845458984091e+02
2.691452503204345703e-01,9.027651965823830324e+03,4.758988629697709257e+03,1.641214965820312045e+03
2.014541625976562500e-01,8.156883190768018721e+03,4.727399972214177069e+03,2.922071228027343750e+02
2.175271511077880859e-01,7.653718098312669099e+03,4.777635808735390128e+03,3.955185241699218750e+02
1.338245868682861328e-01,8.382248138641474725e+03,4.752650662254426607e+03,2.409161949157714844e+01
2.348287105560302734e-01,8.493315719747184630e+03,4.871635264681289300e+03,4.288330078125000000e+01
2.339632511138916016e-01,8.268005708390772270e+03,4.836264764495678719e+03,5.486002197265625000e+02
2.181572914123535156e-01,8.179778401112099345e+03,4.854940245961003711e+03,1.766239013671875000e+03
1.489698886871337891e-01,8.404098480383099741e+03,4.722635531983743022e+03,4.794492340087891336e+01
1.500246524810791016e-01,8.237162320110528526e+03,4.747191116140845224e+03,1.310000000000000000e+02
2.100665569305419922e-01,8.248433117262804444e+03,4.769452809385588807e+03,1.891288909912109091e+02
1.330850124359130859e-01,8.050765570805968309e+03,4.790597456329671331e+03,2.520000000000000000e+02
2.501990795135498047e-01,7.660055836455009739e+03,4.815109962829030337e+03,4.477358627319335938e+01
2.448148727416992188e-01,8.623908338066952638e+03,4.836102299465272154e+03,1.573665771484375000e+03
2.180628776550292969e-01,7.055361261291825940e+03,4.852242766600569666e+03,5.587713623046875000e+02
2.848122119903564453e-01,8.335157840941035829e+03,4.779628559589711585e+03,1.000302062988281023e+03
1.156816482543945312e-01,8.304736326466254468e+03,4.714598254030753196e+03,7.417756652832031250e+01
2.833869457244873047e-01,8.506211709118872022e+03,4.806319809673253076e+03,2.248005126953125000e+03
2.848203182220458984e-01,8.145031014496423268e+03,4.808167579701433169e+03,1.456801269531250000e+03
1.168320178985595703e-01,8.048876978426394089e+03,4.803728615218448795e+03,4.411680984497070312e+01
2.847945690155029297e-01,7.726279442774381096e+03,4.840368597604044226e+03,2.146503173828125000e+03
1.832683086395263672e-01,8.298794310004499494e+03,4.614995842843803985e+03,1.777942016601562045e+03
2.166042327880859375e-01,3.262768814810734511e+03,4.768777504765087542e+03,3.980392456054688068e+02
3.179409503936767578e-01,7.942554484490552568e+03,4.772569492609782174e+03,2.096750640869140909e+02
1.497030258178710938e-01,8.165657960510010525e+03,4.665642008237995469e+03,1.157796264648437955e+03
2.488772869110107422e-01,7.712130124395342136e+03,4.800461609557389238e+03,1.027939941406250000e+03
